UMAP1,UMAP2
3.5589917,-7.5736194
-2.2801037,1.1191709
-2.6567135,-8.642929
-2.6128101,-3.4288812
14.458922,3.4121947
-4.1216717,11.77373
-3.8120947,11.1309805
0.9351111,-3.0381985
-4.4415593,5.775375
0.27694997,9.929785
-1.2118108,-2.9586434
-7.8692083,-0.066810355
4.7813187,3.8227422
8.215868,2.355227
3.913752,-4.881456
-0.14328168,-2.8384387
0.33672085,-3.0155876
2.4823034,0.5750718
-1.817733,0.59263897
0.045813393,-8.32671
4.344776,-5.375937
-0.554882,5.16993
5.962907,-4.24381
-2.4983742,5.316247
3.2124512,9.726822
-5.060277,-2.3724833
0.9531812,3.4172065
-7.1483583,1.8994484
-2.5252461,2.0224366
-1.4474995,10.241933
0.24218136,-4.0489984
8.407876,-6.178859
-0.25481662,3.8170633
2.1296735,-0.82154167
1.0579826,6.1472554
-2.3096938,-1.0663457
-9.109343,2.4087393
3.1791658,-8.967536
1.3590426,-6.810862
3.6322043,-6.5326576
2.1318512,-3.0636384
-4.26049,0.72645396
1.083797,4.267384
-7.2438397,-4.5470815
4.237725,-7.7130203
-1.2694253,10.524585
3.6089175,8.662025
-7.986629,5.3893447
-2.8794398,5.8320346
3.2697492,1.7365785
3.5852695,3.543361
3.3398712,8.298079
-2.4267676,-2.3642678
1.0887674,1.7788352
0.6852238,1.2087222
-2.3792117,1.0592245
-0.9141871,2.056901
8.061315,-1.3942584
-0.6359782,8.595418
0.782458,-10.180113
-4.3144464,7.643018
-3.7783244,3.2425947
-2.002291,-3.7852147
-5.9301662,5.255914
12.1047325,-1.3001678
0.47215003,9.503704
1.8720628,6.250511
-1.3575441,-2.9784932
-4.5438137,-3.0140634
0.015352049,7.1618023
3.5292907,-0.9836733
-0.41120443,6.400806
1.5424988,4.218318
-7.4622087,-6.724915
-8.345661,0.4650241
-1.792015,1.6548446
-0.7991451,-10.221006
-0.3330802,-1.5268191
2.6164875,6.0936713
0.6304219,-2.8407834
-2.483002,8.820648
1.2105881,5.200773
-2.2677844,9.132776
0.5018579,-1.9142863
3.9947152,13.131499
-2.3933718,-1.9318234
-2.4634001,3.7087452
2.7078903,6.4874105
1.2374843,-1.9515665
3.6371353,-2.4134474
-5.141816,-1.6903551
0.32649308,0.3209602
11.160196,0.99047095
-3.9757986,-10.298433
-5.758491,-6.606048
-0.8818477,2.3838947
-4.049139,-2.6391432
3.4564958,-0.68185425
1.524335,1.1146839
-7.5784745,-5.202356
-4.413509,-5.124534
-4.1730695,-0.01881823
0.90472585,-8.277634
-2.154479,-5.207677
-0.88797784,-8.247508
1.6466364,6.2015486
-4.871538,-8.757498
3.9031513,-6.781466
1.171791,-2.3507323
4.992689,1.7845887
-4.703026,4.7332673
-3.720394,4.16782
0.8874856,8.414749
-6.4723115,2.1477926
-2.8777938,4.810416
-8.171966,1.7174076
-1.678239,-4.5471897
-0.13783216,-5.9664936
-3.2696328,10.383815
2.3540626,2.5287364
3.892368,4.2916555
-2.2229567,0.8762182
0.11733442,11.895315
3.7774982,10.027932
-4.4656167,13.638541
-3.3836875,6.102494
-0.8473319,3.350241
0.39320913,-8.24734
0.09628753,0.1249567
1.3537929,-4.1079817
2.4582016,16.623787
-1.1191535,-7.130407
4.376224,7.2113414
-1.7057245,8.3627615
0.21027063,3.1953425
-3.4342158,0.1590177
-0.9461813,2.0635622
-3.2400324,9.133028
4.8817315,-6.4330497
-0.2091846,5.657596
8.83877,0.25984213
1.518463,4.8771634
0.5772255,-8.504121
-4.4015718,-0.6718049
-2.645508,-4.593996
-3.3109899,-9.19007
1.2404294,2.2267072
-5.6250863,-0.67577636
-2.8743289,3.7335713
-0.3079541,11.889514
-7.127693,-7.8130445
-0.3461708,-0.48840594
-0.10950838,-6.706022
-4.8311095,5.13328
5.929633,2.2127948
-3.0680258,-1.2723018
-6.8419504,-3.2141743
7.011516,-0.9073016
2.229272,2.275376
1.4372282,-8.442815
-0.49355853,10.222797
1.1387117,-7.4579463
-3.6828904,8.395598
-2.8282402,1.5209657
2.5512476,14.320034
1.9212968,-4.8635445
-3.396139,4.409451
4.161284,5.5911984
1.8381991,-4.536522
1.1513046,-1.6123581
14.116108,8.10085
-4.087672,-2.9190145
3.731918,-1.14846
-0.9494497,-3.430115
-4.1587286,10.213974
10.957373,-5.375113
-5.348966,-6.735385
-4.0484877,6.885296
-5.598287,3.5323172
-2.1639814,-4.6918726
-3.893863,0.686955
-0.7500757,2.9442272
-9.898134,-5.3820243
-1.5000898,-4.4555492
-5.9757686,-2.7701292
2.7155695,-0.4592244
4.895814,-7.577685
4.3734922,5.895736
-4.0333743,2.777742
-3.8612194,-1.6187581
0.37395224,-3.2842517
-9.455806,-4.9452662
13.296492,0.9871778
2.8147733,-7.128052
0.2879647,-5.6839485
-1.1483716,9.752454
4.896462,-0.38713586
3.9424567,1.462974
-1.868287,8.722819
-1.3425605,8.811848
-1.8359839,-2.9676383
-2.8594522,-6.449652
-3.4282367,2.8031497
1.3025813,2.508908
-0.34726796,7.798858
-7.817952,-6.920226
2.6926215,10.891121
1.6868454,3.652576
9.333084,0.7509492
7.194094,4.633265
5.2341223,0.7809769
-4.347533,0.99745536
-1.2185167,-6.9108176
1.3095927,10.27171
-2.016,-2.2463064
3.8393154,0.097506076
-0.018344406,6.0781307
-5.378536,-6.920632
2.4505043,-2.436787
2.6478744,-3.8052316
-6.8359184,0.8659668
4.6654468,3.248019
8.003869,1.7963513
-0.83942133,13.109946
-4.77984,-5.5684023
-0.5351726,-3.3316903
-0.09961718,-2.2946813
-2.48485,1.3795688
4.4941883,3.7511477
4.6088142,-1.829851
1.9127271,2.6438265
3.021827,-9.942899
-7.4788413,-8.153469
-5.644845,-6.5093875
-5.276078,-6.2902017
-2.8795073,-9.622327
0.9747043,-9.920236
-1.0342599,4.193295
14.799395,6.205902
6.7105427,-4.2878523
4.3853493,-5.0680466
2.8598096,-5.7529764
2.2630877,-3.720761
3.3907833,-5.424919
4.7602496,-5.05771
-4.449419,1.5187436
-5.122859,1.4939519
6.324935,-0.35666433
2.211323,0.5757426
-4.2354474,6.800607
-5.717403,5.8817153
-7.769231,-8.187314
-9.113512,-0.8970186
3.0672336,2.0027828
-6.140784,0.41123468
2.205687,-5.729457
2.843712,-1.856423
1.484471,-2.0507
-7.0554104,-0.66799617
9.443132,-3.2707303
1.9685923,8.186347
0.9187477,8.962797
4.3683724,2.6798222
-6.794684,8.49093
7.677732,-0.08422008
-4.709916,3.9060783
1.4094208,-8.927431
7.8877835,-2.399362
-7.231121,-1.8813189
2.2926812,-10.2453985
7.5005636,1.403525
1.3258431,1.295878
-8.763983,-1.1863045
3.0841267,6.1746492
2.3150184,-6.2985916
4.3323827,-1.3817699
-4.4628983,2.886513
0.4970127,-2.5562873
-0.90535444,-6.960173
-0.58060914,9.133608
-2.3213263,-3.0844233
1.671546,-5.382368
-2.8879611,5.9725814
-6.408912,0.51839525
6.946774,-2.8932855
-7.770468,4.624038
-4.6627955,1.4206907
-1.33716,5.086422
2.6654012,0.12722601
1.8420241,-2.8626657
-3.6194777,0.89002955
-6.7721276,-5.326387
-1.748809,-2.5918503
-3.768809,8.216399
-0.70659363,6.260214
7.99228,-5.8695164
3.6110003,-5.0979195
0.050094936,9.017498
6.1998787,1.7995002
-5.3364067,5.1518865
-8.094737,-0.59660554
1.1576214,-6.984219
-2.319564,-11.193178
0.6246879,-7.8758807
2.3597662,9.182333
0.925088,-10.371355
3.7155592,-0.5400214
-2.2067645,7.875095
-0.8109385,3.4953241
13.456415,-1.0581656
-6.453673,-8.085063
3.629754,-3.7345676
1.6177938,-4.8041077
-1.2098508,-0.037841436
-1.7639472,0.2367618
-0.23515172,-3.5085285
1.5324421,2.1861372
-2.1833782,8.623416
7.6801863,-0.30393672
5.026601,16.348368
-3.2466438,2.7651293
0.49214643,4.1420345
-7.0589356,0.7409042
-9.210811,-2.427584
5.478973,6.6730685
-6.5652227,4.0692472
9.553536,-4.399576
6.99712,-5.3503757
0.48484716,2.8736627
-3.9976919,3.434936
-7.9142375,-1.2139658
-4.417853,-6.558812
1.3442194,1.4874586
-1.8750908,1.1598397
1.0986184,-2.165061
-3.7589607,0.5539779
-3.6345148,9.360336
-6.185876,2.7459154
-5.0421343,-0.9794187
-1.6269444,9.221499
0.56344575,-8.281169
2.9616575,-6.6214175
0.02281196,1.9788071
-3.8084943,8.050376
-0.7282568,0.08230666
9.685263,3.5131965
0.11291802,5.3684554
1.2409841,-1.1823833
-3.359291,-7.1410317
3.6110222,1.6893852
0.69295263,-7.150925
1.6847755,0.75075024
0.7161155,3.7795718
-2.9885845,11.679135
3.2313945,-4.364607
-6.9931035,-5.293305
1.3364791,-2.0376942
0.0243656,-6.7752404
6.0017767,6.9285164
2.9938052,-4.8286076
-0.9936156,-5.540288
1.958784,-2.149737
-3.1869948,12.867843
6.4722805,-4.4743643
6.1618476,-6.0056105
-1.6395738,12.2845335
1.2402072,2.3529794
2.7941406,7.991735
-0.27206358,9.701063
1.0070254,-4.824321
-6.53568,-6.440604
-2.0265722,0.43040842
-3.2240088,-4.6254463
-3.2407806,1.306015
-3.4830625,2.5613897
-6.875787,4.769543
2.345271,8.345392
-6.1622305,3.4743786
4.1678224,2.8936088
0.7381974,9.892558
-1.3471081,-3.023047
-4.366681,-9.777111
5.0145707,-2.1873603
3.825032,-8.767899
6.67537,-1.0075724
0.21052675,0.59013957
-6.8715796,-9.113828
-6.977221,-3.5518603
-1.8825243,-0.4363296
-2.1184592,-5.223221
7.031267,-1.5891536
-5.8121443,-0.92740583
-4.8011665,0.86486465
-1.8459688,-6.314678
-3.2814562,5.473303
1.5500429,-0.35824004
-6.8314853,-5.014095
0.6879516,8.930703
-5.558914,3.428743
4.2495947,0.3510128
2.5245366,5.219196
-0.6102614,11.199927
3.0662959,9.894173
-2.2977319,12.076629
3.259949,-8.465844
2.4394503,4.221997
0.5118151,-0.12243137
-0.7116606,6.8700647
1.5495611,4.3574724
6.716701,-3.1557827
2.3130746,-1.319604
-0.2900952,-0.051946383
2.8496647,1.2093867
-8.839221,-4.382361
1.5454644,0.8319463
-3.3696532,10.875155
-7.3187084,9.720306
-8.070916,-1.4578482
-1.4497101,2.6813421
-1.833794,6.3931084
-5.1826644,-9.701232
-2.934382,-6.354107
2.3807738,-2.7909782
0.5400261,0.8038394
2.3034604,1.9501127
-0.15805312,0.8965221
-7.5894384,2.3813834
4.096018,-3.225047
-6.6531935,-5.151178
-8.510284,-5.4749184
5.975467,-5.3912416
2.413782,13.392593
-5.0940647,7.4629893
1.3726264,-1.2103977
-0.9212089,3.9543142
8.984541,-5.9884386
0.14464495,-3.7234762
2.7367108,6.4283566
-7.259762,2.415593
0.8203164,-4.113048
-2.4214447,7.257114
-2.64788,-1.1456866
3.5726259,2.09817
-2.62265,-1.3787389
1.9078578,6.9504514
4.571783,-4.4673953
2.280715,-5.2357836
-6.2280197,3.7274036
5.307993,1.9190083
-2.2494426,10.389848
-6.9171576,5.815474
3.1172106,-0.101785466
-0.18844645,16.539946
-5.8385296,-9.65453
7.510242,-0.35143125
0.69490236,2.0681229
-0.6593062,-5.399552
-0.7980301,-1.5015689
-4.573832,3.1710308
-0.72527385,0.29728293
-5.073595,12.503675
-2.5127528,9.250081
3.9690716,-9.801435
3.515331,0.3380725
6.8523397,-5.6923213
1.9776824,-2.7448702
4.391182,7.938886
0.41841015,-10.650669
5.2100253,8.9801445
-0.4654384,-6.767136
-4.4186163,-9.327988
-7.1885014,9.8516865
-3.6077173,-8.616597
-2.2013187,12.977934
0.92561257,3.2449903
2.2385108,-3.9314814
-1.8670435,1.38509
-4.8813615,-2.325847
-6.798619,0.74923104
6.5723996,1.7532878
-1.2241126,5.9488134
-5.311989,7.6731305
0.8361996,-4.634186
-1.2471673,6.1415153
2.9782763,-0.77901316
0.10505573,7.804966
1.7601458,14.274136
-2.2780292,8.551355
3.236271,7.2697268
-2.1189342,-3.745891
-2.646656,-9.064879
3.138302,1.704715
3.6918957,-0.2871035
-2.3429499,6.225001
8.22336,-0.10118684
1.4790226,1.1250749
11.353996,-2.1358225
7.857133,-0.6247604
11.025022,-5.800921
-1.6598912,-8.518626
-6.4285274,-8.340143
-3.284772,1.5228342
0.88005334,-4.090094
-3.3633585,-7.3537292
-2.407812,-1.523883
6.5139318,0.12589176
0.7929803,-9.37408
-4.2266564,-4.647182
-4.226776,7.5384293
3.4120922,2.6449728
-3.1173239,-1.6030047
-7.489671,-5.7053494
1.7709552,-5.8221803
10.567244,-5.0430503
-8.168792,-3.1793025
6.9872665,-1.1392231
2.7442045,5.4724307
7.676186,0.65970296
0.8136685,-1.9815614
-3.0295446,2.990448
-4.8814716,2.2403717
4.5126796,-2.8902028
-2.7916884,1.1869602
2.8836377,-7.093964
1.928758,2.447978
-1.4716362,1.3036335
10.064146,-0.54183567
-7.953466,-4.3726134
0.6647047,-1.2600167
3.0713966,-8.754427
3.4704497,1.0725546
-0.43747514,6.1696215
-4.180691,12.9372635
8.372501,1.019833
9.966373,-5.8819103
6.6219053,-3.31645
-3.5670364,2.77202
-5.7016826,-5.709421
-0.43834025,0.7498349
2.2262902,6.7362695
-7.8674045,4.662749
3.0031252,15.050371
0.7278496,0.42408708
1.7981839,0.17738514
4.1260114,4.236028
3.1703901,9.010213
0.24651256,-1.4340646
-1.3772806,-10.919732
1.015894,2.8834708
1.1505191,7.539253
2.6480052,-4.9931474
-4.5674,9.987744
-1.8365432,3.8820777
-6.913659,-4.604413
8.553411,-0.75059175
-4.691446,11.371159
-0.5601859,-7.0169554
0.4501987,9.087239
-9.423605,0.10570329
2.6571062,9.02395
13.978004,-2.8706112
3.5631638,-0.56077415
-9.197502,-3.803825
3.6368084,-5.071932
-2.8581557,-8.600959
-4.9234576,9.663523
-2.064128,6.864439
1.6657323,-3.0890608
0.87541974,-5.750291
-1.6345053,1.4050887
6.9956164,1.7300168
-3.2758965,-6.075522
-4.701828,3.5306637
-6.4355044,-5.680966
-4.4534163,-2.941954
-3.173622,-3.0911171
-4.1937046,5.06976
-7.052165,5.8029647
6.2000027,-2.9952219
-2.3685944,5.1191063
-0.31010336,1.99524
-6.963164,3.3455777
1.6878422,-9.668757
0.40314543,-5.4444556
8.335138,1.8032455
3.8191514,14.343915
1.4624006,-1.5242723
7.1882844,-0.0072583235
-4.832045,13.273646
0.4600808,3.7259545
-5.6910377,9.9085865
2.6024225,15.526117
0.5057032,2.73277
1.1417964,-3.7161531
-3.1548712,-1.9042675
5.2929378,-5.1121264
-1.0685008,-7.987093
5.4345,-0.075056724
9.720165,0.04181187
4.753249,-4.1150393
-2.9890163,3.2840192
-6.786688,2.3258421
-3.692071,-9.507113
-3.4579344,-6.0442247
-0.36074603,11.280105
-4.5962014,5.764085
-0.64129734,0.68480533
0.57384187,4.595575
-1.2248069,-4.496401
-5.6024837,-6.229299
-2.9777913,4.8566422
4.0768642,-5.1045766
-5.790629,7.3303776
2.9318824,4.8212
-3.1557047,10.239075
-5.2251086,-9.065302
-1.1872723,-5.481003
4.9878807,-1.7323557
6.675014,2.2876003
2.0890706,9.237785
-5.0873513,2.6809747
-6.8058558,-7.4095516
0.028489282,-1.280348
0.29991892,-0.8903963
1.6214539,5.3406014
4.5622406,2.5021765
-5.2016225,-8.242808
-3.2560754,-5.0180936
-0.9423492,-6.2805233
3.4768238,1.1923023
-0.96635216,2.4606109
-5.2957077,2.3562446
1.3728479,10.928225
0.85114616,-6.646712
2.1526203,8.002013
8.895482,-1.3097233
-2.0588834,1.5523436
-0.39922324,13.024086
-0.45925847,-11.321551
2.1093206,9.385082
0.07489841,-10.564592
4.364601,-4.302141
3.8362484,-5.1285315
-2.3294094,-0.7976912
7.7127337,-0.8479687
-2.1033766,-1.8214668
0.97995764,-6.853926
2.2604558,-3.5442135
4.350411,4.699084
3.2631698,-1.8278466
-0.58617395,0.6946499
-0.12431683,-8.833606
4.751778,3.1130176
3.399997,-6.4029655
-0.4931407,2.090611
1.8436606,-2.7240138
-1.8636125,7.50553
-0.7105744,-5.8175664
-0.35051054,-10.582329
1.7760531,-9.648847
-3.5399792,11.093306
1.047497,-1.6777234
-8.651743,-0.43422857
5.5271144,-4.5802345
3.2404127,0.8939703
0.84421545,-0.90943164
-5.615529,3.214129
-8.055662,-3.2674031
-0.355045,-6.6223454
-5.134696,2.4978712
-4.727033,-8.330476
2.2547114,-4.637702
-0.7195044,-9.666874
3.8016949,2.9883428
-1.4006716,3.3191323
-2.6881104,1.1539907
-1.4579759,1.9629251
3.480756,4.552159
0.8038331,6.221809
3.4825988,5.085292
4.817624,-4.1845484
2.5830944,-7.823057
-0.44667366,5.763885
-3.2274842,3.7687469
-5.1871395,3.9125497
3.1113563,4.1751614
-2.1751072,12.991442
6.3239374,-0.95200044
-4.322392,-7.9232125
-1.6047735,-2.9965727
-8.957151,-0.3572516
6.3605227,3.4522529
-6.8838634,-1.8992733
0.1260462,-3.4040618
1.8276647,-0.39520627
-3.0625644,-5.653734
-1.2410905,1.563443
-4.3590617,-1.1754299
-2.8949525,13.884949
6.7548256,5.552524
0.27224234,-5.243573
-3.3636012,6.2884974
3.1330812,4.6320734
3.4245594,4.222676
-8.343007,4.6712136
5.453253,1.085897
-4.1735463,11.500903
5.6224933,-1.0971922
-6.0046415,-8.882788
-2.6788745,9.062607
-3.7048116,1.7004975
-5.0484543,9.0980835
-2.1073434,-6.1156373
2.478602,5.123816
0.081729606,-4.02747
-3.7877798,11.881697
4.0769114,4.1622458
-1.2904606,-7.14366
-1.7498018,-7.5919185
-5.7940707,-3.5996125
2.9208875,1.0315281
0.049320728,-2.1442268
-5.2368655,3.5284202
0.7545976,-0.7452469
-0.017285058,7.6715
12.940501,-4.5917673
9.158817,1.3819925
-9.458616,-2.3954043
2.7362657,8.239003
1.241394,5.403711
4.2954025,-2.4475532
-7.5129266,-6.7308884
-0.3683433,-10.0670805
1.3882966,-0.38779387
4.0799932,-5.364616
-4.138448,5.0200467
-3.4217954,-9.627232
3.1212516,3.9619186
-2.177356,13.315215
-3.3507926,-3.6670809
4.031644,0.24693014
-6.2457385,-5.3326
-0.047103234,-3.7409105
3.3465946,14.412701
-2.2010467,-2.1560907
-3.9259636,-0.886042
-4.9084406,5.6125016
0.7591763,-6.615296
11.176594,0.7977904
3.6795664,-3.3692057
-1.3005513,0.25467968
6.291049,-0.0550621
1.5951144,-4.8257146
-2.661427,7.430114
6.241862,4.202485
3.461152,-1.9943752
-2.2837017,6.67919
-3.5052495,4.14205
-3.2219117,-1.7089034
-0.9338104,-0.37870827
1.1499723,-2.4351006
-1.9646875,-8.855076
3.3941813,6.9814243
2.5367198,3.824846
3.7476327,-8.209435
5.3747034,7.2175326
1.4209546,-0.47934687
2.079528,16.94841
-2.7108107,1.9973251
-0.9676988,4.271485
-4.689798,-0.3404569
2.8933275,-1.804425
-1.7529234,2.2242873
-6.9824805,0.56784654
-3.2822943,-4.558907
-4.5010414,1.3708501
1.5570048,5.6933055
-2.0709126,-1.007377
13.368968,-2.9441884
-2.6000543,8.720748
8.959664,-4.186416
-0.61856544,-3.697646
2.3580556,3.6953847
-8.136006,-3.2635002
-3.238029,8.5850525
5.286224,-5.1043673
4.1524434,-7.338205
-8.269841,0.8902122
0.54255027,10.554131
0.24667928,0.17295234
-1.0599127,-6.034151
1.033767,11.190178
1.3103148,-2.3434746
-3.6096976,11.719638
3.8582335,3.12225
4.776936,6.030402
-4.1398945,1.0930834
-9.458091,1.6206418
5.7501593,2.3604035
3.0240316,-3.348632
-1.2149477,5.486619
-8.531995,-1.2859911
-0.9586975,9.28597
-4.888603,0.3198821
-3.7879024,-2.2907488
-3.316751,2.668492
1.5078257,1.3847018
-3.7090526,-6.607471
-1.1786288,2.951407
-3.1626399,12.029765
-6.299496,1.4759654
0.7339749,-0.49207586
-2.8954072,13.807094
-6.061018,-4.4781804
-5.049369,-6.366701
-2.0750515,10.848823
10.104551,-2.7008352
5.6850753,-2.3017416
-3.6918314,-3.2705123
2.5226884,6.5010777
-2.3992188,-0.6048865
-7.2310143,0.92911965
2.071841,-3.9729111
-6.392365,-8.824282
-6.8015504,-0.5004057
8.291488,0.06995528
0.34259886,1.7582939
6.1864386,3.1974669
5.8062606,5.8193994
-5.065955,-1.7045692
0.742912,14.105761
-3.1459374,-1.3343338
-2.3295825,-1.2303859
-5.3588247,2.4933455
-6.509475,-5.7366867
2.9354253,2.8005195
-0.36191016,-8.000986
-0.25796962,14.007975
3.6121118,3.5320764
3.4736981,0.80564094
-0.36367977,-5.519742
-3.0183873,1.4153885
-6.2661557,2.4979978
-8.155663,-5.435349
-6.1680703,-2.6632926
-2.6955397,-7.8603144
-1.7274115,11.743061
6.7923613,-7.3548684
-6.0690684,3.3405457
0.16487677,-11.078615
-4.833516,10.586728
1.43608,3.580689
2.9207356,6.858317
1.8768886,0.06946679
-0.020047974,1.890666
3.4648314,-6.0689325
-4.7422247,10.043652
1.9936136,14.12583
2.5558717,-6.928923
-1.8147618,-8.628918
-4.08766,6.585632
1.0895932,-3.8407228
-6.593196,-4.4039297
-5.0781665,0.113415375
-3.6125584,-0.7110767
-7.620319,9.648402
-1.9852796,-7.455534
4.087624,-2.758537
5.0242085,9.527615
1.4439076,-2.4295352
-3.2770712,0.93300205
-5.211524,6.299449
-0.53291786,-7.7186136
-2.66451,0.026888032
1.3311305,-7.9747496
1.2538828,-9.885054
3.7787192,-6.2212315
-2.8446438,-0.9540538
2.6693118,-9.801087
2.1288536,0.15844394
-0.48863202,-3.757333
-3.9339046,3.9881926
2.5586865,-2.3726447
4.341051,-4.275543
-1.6460207,4.019662
7.718572,-0.6435865
-0.5142876,8.421472
2.0257573,-3.4628754
5.068284,3.8121874
-3.0329263,-3.6402133
-3.0423365,10.084815
4.1604724,-1.203214
-1.1210474,2.5957718
0.762252,-0.51569945
-0.051219907,2.5128157
8.478,-4.869474
4.0760083,-8.112785
3.2629256,-4.482288
-4.9482007,0.038700636
0.78904533,10.578974
-4.1564527,-1.0892444
-7.7779703,1.9932667
-0.4555086,-1.7660954
-2.8679187,6.5909038
1.9190432,16.743155
3.2342086,-1.7681782
-6.7313294,0.8877756
1.8789811,1.7652673
-4.4150143,9.532202
-3.5585897,-4.1350255
-0.0257574,-10.509667
1.7209476,6.5297084
-4.6150856,1.532784
-3.5816023,-5.3014727
5.8243484,-4.680098
-6.858459,3.2659335
2.9185903,-0.4911152
-1.833136,2.0393314
-6.023371,1.1701952
-4.612415,9.656539
-1.3620207,9.25951
-2.6780128,-8.566648
-4.3261166,-5.4313245
-3.9051988,11.315792
3.7465322,-2.4639895
-5.983158,3.5621328
-1.9860231,-6.0325484
3.1414924,-2.1479847
-7.670158,-7.1550035
1.7321429,-2.4262977
-0.6356563,1.5320388
1.9892098,-1.9761083
1.4669988,-4.349634
-3.6466725,-1.3449268
6.2378182,1.741859
-4.9892163,-5.497735
2.106253,-5.9820147
-5.380151,5.574985
1.6373398,7.7750783
-0.9616188,12.328813
2.2549505,-6.7543387
-0.38975805,-7.790978
0.979979,-4.8911643
-2.0556545,3.759297
-6.803543,8.233466
-4.7185736,-5.9264746
0.95019984,0.6080812
-6.3515944,-4.7870874
-0.76362306,-8.6437
-0.72774994,8.024287
-7.3323526,-3.8133104
-0.8286865,6.817078
8.246011,-0.47225678
-5.5750985,6.029041
-3.3139346,8.600365
-0.51549053,8.841456
-6.2285204,2.7963254
3.373732,3.7347133
0.8948173,-10.03741
-1.9214218,-4.8664036
3.165902,-9.893224
2.7608457,5.995008
-3.541927,-0.56908923
2.8617103,-3.0628529
0.41891485,-11.219077
-1.1431098,8.099606
0.16661315,5.0657907
-0.025190178,7.584798
4.1211715,-2.705728
-1.0709313,-1.5484337
4.881571,-7.3605323
1.2079083,-6.2324095
4.1291995,5.7578363
-8.930153,-0.7120858
5.3668013,-4.901305
3.8586476,-3.842508
-0.7471992,-1.605209
8.3326235,1.1096556
-2.3434749,-7.819519
-1.3827555,9.8892565
-2.5381374,11.70011
-2.7321932,-4.8698087
-5.2835093,12.427973
0.76169336,-0.6104734
-1.8081117,8.206141
2.1341636,6.908256
-0.0747044,-3.6218026
6.5797462,-5.021734
2.4116702,6.1766706
-6.7069125,0.007131673
4.7526946,-3.7094486
-3.2883239,12.400869
-4.7732625,-7.3680887
-1.2220877,-2.9561017
-2.7690678,-10.204627
-3.9846694,8.525269
6.95487,1.1642312
1.0129056,13.858171
-5.636165,6.786981
-3.3428402,-4.05313
3.070913,4.2744374
1.349952,13.132902
-1.8417727,-3.4915805
-0.36790913,-9.358963
-6.9721675,-7.7539816
-1.0080762,0.7414438
-6.3605194,0.6316612
5.1296444,-7.2381124
-3.0447478,3.9450135
-7.587254,-1.7535533
-0.72060615,8.628296
-1.2170258,-0.28031418
1.741956,2.6013923
-2.4691477,1.3538133
-4.837935,-7.6312547
-3.594223,-6.4954195
-8.7564745,0.03543477
-2.5903099,-1.2355791
-1.063446,9.755059
0.49378097,7.990344
1.931909,-4.216135
-3.798661,6.029221
5.3423605,-2.082463
-4.9493294,-5.968961
-3.4230297,7.5888414
-7.589281,-2.950694
2.1272771,-4.02744
8.070448,1.954646
0.95462245,5.3985176
-2.4750135,11.815699
-8.044074,-5.639717
-5.6756907,0.103739105
7.1142135,0.4078863
1.9373211,-1.744126
2.1849637,0.45951667
3.886489,-0.38618818
5.3153358,-0.5134824
-6.0649643,5.4844003
-0.9579525,9.602925
1.3166928,-6.5931754
6.4547772,-5.755321
-3.0158522,13.366936
2.6260233,4.769001
-1.2223784,-5.964988
-0.6006249,-1.8357016
4.7550664,4.1487155
-1.6559758,-1.125482
9.591931,-6.7842884
-1.3753821,6.7821727
5.453062,9.617755
7.9883432,0.48401532
-3.6846185,-9.557024
-7.2936044,-6.140345
5.6916585,3.6205132
-2.974292,-9.304431
10.103875,-4.1391973
6.9769363,-3.3743677
-3.5985613,-0.98029107
-2.0381622,-8.288267
-3.4355435,-2.424893
-3.2379622,11.246328
-5.1700306,4.3058224
-2.0149286,14.298773
-1.4379935,-10.337437
-2.360417,5.538901
-6.8227158,1.323109
-2.5215123,2.736743
0.66281754,-0.38465598
-0.7880745,3.8322282
7.6151032,-0.7545228
-7.7279215,-3.6288075
-2.3598006,4.55551
-0.041457497,10.823303
-4.655774,-0.86926806
-3.425197,-0.21474582
1.3087432,-7.1890974
4.50852,-1.3797308
-0.08252741,-3.698641
-6.159443,-9.322267
4.9534216,3.7470074
-6.5452576,11.041416
-4.2549105,-9.7777195
-0.07216614,1.821454
5.7129955,1.2967079
-0.8879491,11.298049
4.009512,0.32397225
-0.9084382,6.017903
-2.4050138,-9.995379
7.050847,-2.1080372
-5.242571,10.301803
-3.6533277,10.869398
2.4475663,-2.0446565
-8.608859,-7.12977
-6.4495077,-4.013146
1.2495991,-3.0743282
-6.6804924,-7.9990644
-4.5713787,4.721218
3.0141053,-0.10957385
0.9451617,3.8631065
-4.5585403,-1.2633933
-5.2662497,9.636949
5.6691113,4.6975384
0.10827497,7.275566
11.054637,-4.5340056
-3.4469388,-6.096044
-5.9422736,-2.617736
-4.906544,6.5973797
-7.4487514,4.738092
-1.4318323,8.1146965
10.494172,3.1621757
8.348253,1.8038949
6.8015857,1.1792465
-3.5479038,2.1213667
-0.4754985,-5.5890927
-3.3831084,10.678578
2.8442063,-2.0421045
9.965931,-2.04683
-6.4128036,-2.99845
4.1365037,2.430737
-0.8307706,-1.0003399
1.9241564,1.075026
3.1569486,-5.3088155
6.178744,-1.3476496
2.3937657,10.791755
-2.4587555,5.3249893
6.874404,-1.1001636
-1.7233791,3.0217006
-0.6384543,-1.5790224
-1.7541704,2.400814
-3.1149383,-7.3449464
2.2766137,10.928007
-6.0162377,-3.3918672
-2.133606,6.7042875
1.5796235,0.040749624
6.8802547,1.4394742
